亚利桑那大学,美西自驾 32.232102 -110.955385
宁蒗女儿国大酒店,丽江 27.680262 100.766685
稻城白塔 29.050622 100.296897
景洪，曼峦典,西双版纳及滇南 22.0107 100.800003
赛里木湖,伊犁 44.624065 81.207817
腾冲火山地热国家地质公园,怒江-腾冲及滇西 24.950124 98.438269
冠头岭,北海 21.454826 109.056446
昆明市呈贡大学城 24.8565416667 102.850883333
加德满都国际机场,加德满都谷地 27.698063 85.359196
纳西喜宴 26.850045 100.223744
哈尔滨太平国际机场,哈尔滨 45.623523 126.249733
普达措景点一，蜀都湖,香格里拉及滇藏线 27.8022 99.906197
诺言别院 25.918225 99.3776342593
昆明恒亿大酒店,昆明及滇中 25.042105 102.743515
金海湾红树林,北海 21.408167 109.150001
天津之眼,天津 39.152714 117.183418
祥云小吃城 25.0373347238 102.712436117
番禺沙湾古镇,广州 22.905018 113.33438
旅行目的地 29.7191422799 97.1213766402
娜鲁湾客栈 27.7308294445 100.750363333
景哈渡口,西双版纳及滇南 22.0082 100.796997
珍珠海,四川西部 28.418274 100.371314
丽江和府洲际度假酒店 26.8691916667 100.236770833
种种美食 26.875076903 100.235517173
昆明阳光大酒店 25.009721756 102.684997559
丽江梦回丽江客栈 26.861314 100.257162
九乡,昆明及滇中 25.068399 103.384003
缅甸国门,西双版纳及滇南 22.0082 100.796997
延庆百里山水画廊,北京 40.660809 116.25005
玉龙雪山，云杉坪,丽江 27.126441 100.244211
张家界市,湖南 29.117096 110.479191
猪槽船与湖心岛,丽江 27.67973 100.766499
爱膳菌锅锅 25.623147 100.205513
梅里雪山探险基地 28.4407472222 98.9594722222
東巴谷,丽江 27.0065 100.260002
武汉天河国际机场,武汉 30.783661 114.208062
西北大学，西安 34.249938 108.921005
机场 24.5862998744 106.342483757
西藏南迦巴瓦峰,林芝 29.631666 95.055
美奈白沙丘,美奈 11.088131 108.453506
芽庄,芽庄 12.238791 109.196749
丽江大妍古镇,丽江 26.875538 100.234869
湾子湖 24.782438 104.241913
千里走单骑 26.9755555556 100.411
翠湖公园，昆明,昆明及滇中 25.047413 102.703997
梅里雨崩,香格里拉及滇藏线 28.3972 98.790199
夜晚沙溪古镇,大理 26.316601 99.851601
云上四季 25.5842500034 100.218333338
凤岗 27.90933 107.706475
羅記過橋米線 26.8798595841 100.233247078
云南民族村 25.9557194445 100.095074111
大理双廊玛琪雅朵海景客栈 25.9168 100.189445
早上的大理古城,大理 25.6891 100.162003
白沙古镇,丽江 26.954201 100.217003
云南元阳多依树,红河-文山及滇东南 23.124416 102.794926
普达措国家公园,香格里拉及滇藏线 27.8022 99.906197
西藏当雄纳木错,拉萨 30.772953 90.871954
香格里拉霞给藏族文化村,香格里拉及滇藏线 27.795333 99.8745
昌都,昌都 31.140968 97.17202
南昌,江西 28.683213 115.858121
云南石林 24.8194877845 103.324102216
楚雄虞人古镇,昆明及滇中 25.0455 101.528
昆明民族村,昆明及滇中 24.969676 102.657016
合肥包公祠,安徽 31.856138 117.290733
昆明锦江大酒店,昆明及滇中 25.021002 102.721001
越南军事博物馆,河内 21.032879 105.840222
丽江和木居客栈木府店 26.871755 100.233486667
康普乡 27.634198 99.007006
措勤县,阿里 31.016769 85.159494
建水，团山,红河-文山及滇东南 23.648664 102.732384
彝族坨坨肉 27.2828333333 100.851833333
天堂时光旅行书店,丽江 26.922203 100.204201
美女池温泉,云南 24.947011 98.435928
成都檀香山加油站 30.624595 104.051513833
芙蓉洞,重庆 29.218104 107.909012
海地生活客栈外,大理 25.913401 100.195
深圳宝安国际机场,深圳 22.64576 113.816755
丽江瓜玳国别墅酒店南丰苑,丽江 26.867861 100.218994
昆明大观公园,昆明及滇中 25.025999 102.675003
88号小吃店 26.872995 100.237259
阳朔,桂林 24.778481 110.496593
木里县,四川 27.928801 101.279999
重庆火车北站,重庆 29.608825 106.551052
澜沧至孟连途中 22.471661 99.856255
新迎传统豆花米线,昆明及滇中 25.048851 102.739419
麓湘小镇 28.195521 112.976252
和平饭店,上海 31.238894 121.487158
外星人遗址,青海 37.350801 96.74785
景成地海温泉度假中心 24.014792 97.891975
无白酒店束河古镇 26.924675 100.202766667
燊海井,四川 29.374292 104.788115
桃源村大理 25.914397 100.11502
酒吧一条街 26.87675 100.232521667
猴桥 25.379997 98.201912
大理印迹沙溪主题客栈,大理 25.6891 100.162003
大理古城人民路，大理,大理 25.606501 100.267998
敦煌雷音寺,敦煌与嘉峪关 40.104095 94.672951
阿媽意納西飲食院 26.87620625 100.234235
戛姆山,丽江 27.668022 100.758651
黑鱼河,怒江-腾冲及滇西 25.255224 98.5533
好人小吃，泸沽湖,丽江 27.727922 100.747684
泸沽湖早餐 27.6806611111 100.771897222
丽江的清晨,丽江 26.876801 100.230003
青羊宫,成都 30.659928 104.041254
拉萨尔设计学院,新加坡 1.302536 103.851305
望腾客栈 25.6981666667 100.153166667
小皓村,福建 26.927489 120.150461
小段厨房 25.69619 100.169351
猎鹰谷 26.9656156654 100.242772813
向月球飞去 25.6990583333 100.1629195
云南山间 26.081725422 100.142560313
重庆人民大礼堂,重庆 29.566291 106.553623
大理苍岳别院,云南 25.696889 100.163669
一尊牦牛全席 27.805823 99.903873
柠瑞晨,大理 25.718792 100.193683
马岭河峡谷,贵州 25.136189 104.956497
高速上 25.519409 100.590788
岔街花市 25.0596666667 102.726166667
丽江酒吧街 26.8742708348 100.233604172
雅江,四川西部 30.031533 101.014425
大理洋人街,大理 25.69301 100.159421
宋城千古情 26.8315808333 100.218289167
韩城,陕西 35.476799 110.443001
深圳香蜜湖 31.237251 80.696396
芒市小吃街 24.4416666667 98.5893333333
金凯广场 26.8665305557 100.225089999
滇菌王 25.038733 102.728518
德吉路,拉萨 29.660423 91.109735
玉水寨,丽江 27.003099 100.202003
建水三妹小吃,红河-文山及滇东南 23.612101 102.824997
西藏博物馆,拉萨 29.648677 91.098415
波日桥,川藏南线 31.18768 100.300584
林芝,林芝 29.649128 94.361488
傣家村寨,西双版纳及滇南 23.90729 97.728546
爱村 23.084913 102.827481
江油,四川 31.778 104.746002
丽江的街,丽江 26.876801 100.230003
贵州省博物馆,贵州 26.592106 106.705086
巴方寺,暹粒 13.443611 103.855833
长水机场,昆明及滇中 25.10505 102.936798
吉祥红 25.90996 100.193395278
扎叶巴寺,拉萨 29.74284 91.280273
天山大峡谷,乌鲁木齐 43.431128 87.375957
普达措公园,香格里拉及滇藏线 27.8022 99.906197
北京 39.9718966667 116.48403
石林,云南,昆明及滇中 24.817101 103.329002
改则县昆仑酒店 32.304343 84.059986
大理学院古城校区，大理,大理 25.606501 100.267998
丽江拉市海,丽江 26.8624 100.146004
香格里拉圣地花间堂 27.8156475 99.7060516666
泸沽湖大落水村,丽江 27.678331 100.769808
下午景洪市区逛逛 22.0111802289 100.818052938
长江第一湾,香格里拉及滇藏线 26.868156 99.962105
湖畔之梦小区 24.9951666683 102.677533334
龙江特大桥 24.9711030341 98.9297091212
沱江渔坊 26.8905 100.226583333
张家花园,大理 25.653499 100.184097
西双版纳机场 21.9778888891 100.766333333
梅子井酒家 25.9090343742 100.190456372
大理玉洱园,大理 25.695988 100.161366
鸢尾咖啡馆 26.8775 100.233987
罗马城 28.0388333333 120.6595
丽江七一街,丽江 26.875538 100.234869
西双版纳万达广场 22.0258313349 100.762556903
和顺小巷 25.0138317474 98.4581104736
槟榔谷,三亚 18.349909 109.643405
昆明祥云美食城,昆明及滇中 25.035231 102.713211
腾冲热海,怒江-腾冲及滇西 24.9478 98.444
花马街 26.885163 100.229087
长水机场，昆明,昆明及滇中 25.10505 102.936798
洱海环湖自驾半日游 25.8926 100.216408333
巍山小吃,大理 25.2272 100.306999
午饭 26.8765 100.236833333
绵阳市,四川 31.4674 104.679001
铜仁,贵州 27.731516 109.189598
银杏村8号农家乐,云南 25.302791 98.517853
月亮湾大峡谷,香格里拉及滇藏线 27.8297 99.700996
大理闲云雅居客栈,云南 25.689849 100.156914
昆明，佳盟花巿 25.002807 102.728561
午餐 27.8125333999 99.7047077
昆明特运酒店 25.051415 102.695341
木格措,四川西部 30.14029 101.861534
顺顺小吃 27.813112 99.705397
寂照茶室 25.64613 100.163911167
春熙路,成都 30.656407 104.077583
景洪市西双版纳国际度假村 22.0238555 100.762908333
泸沽湖情人滩 27.70797 100.7484125
念念的面包树 27.815636 99.70606
东升林场,哈尔滨 44.390315 128.130139
郑州大学 34.782508 113.66005
一路向南双廊 25.9168423368 100.194071662
汉源 29.6400053473 103.03092433
老磨坊客栈,云南 25.698913 100.163716
锦里,成都 30.6455 104.050003
大理双廊云七客栈,大理 25.913401 100.195
昆明中心皇冠假日酒店 25.0382888333 102.7156
昆明美食,昆明及滇中 25.048271 102.706472
西山索道下看到的滇池,昆明及滇中 25.008499 102.646004
满洲里,呼伦贝尔 49.5877 117.480003
大理洱海小普陀,大理 25.718792 100.193683
湿地公园 27.8506234705 102.268975389
蜀九香火锅酒楼,成都 30.648403 104.070125
永胜县 26.7019966667 100.716478333
大稻埕码头,台北 25.05716 121.507819
丽江夜景 26.8746484679 100.235084616
丽江浮生缘客栈,丽江 26.869677 100.239738
大理古城博爱路,大理 25.694621 100.15876
洱海快要下雨了,大理 25.718792 100.193683
然乌湖,昌都 29.444517 96.797333
昆明-长沙 28.2560738889 113.082643056
七海小屋 26.9567358334 100.215199167
米干 25.0053333333 102.665833333
丽水金沙,丽江 26.879063 100.230797
邛海泸山风景区,四川 27.818487 102.276593
姐勐金塔 23.9888758491 97.8408580407
中天寺,怒江-腾冲及滇西 25.006193 98.456595
西双版纳茶马古道 21.9959108333 100.423504167
泰山十八盘,山东 36.255962 117.105221
漓江,桂林 25.287988 110.305578
云南大理洱海,大理 25.718792 100.193683
玉溪市新平彝族傣族自治县 24.070051 101.990158
团山村,云南 25.482951 102.608871
文海,丽江 26.988554 100.158834
大理古城&洱海,大理 25.6891 100.162003
巩乃斯森林公园,伊犁 43.309219 84.530807
椰梦长廊,三亚 18.282091 109.459839
排龙,林芝 30.042387 95.00968
香格里拉德吉央康酒店 27.83 99.7086666667
西双版纳大桥,西双版纳及滇南 22.0082 100.796997
稻城秦妈火锅 29.0396666667 100.296333333
香格里拉，普达措国家公园,香格里拉及滇藏线 27.8022 99.906197
黑龙潭公园,丽江 26.883309 100.234532
秀英港,海口 20.019546 110.283375
丽江古城，天天鲜,丽江 26.875538 100.234869
泸沽湖无人岛 27.697977963 100.804783333
洋人街,重庆 29.609444 106.602362
香格里拉国际青年旅馆 27.823672 99.716473
TheNapPatongHotel 7.90045619051 98.299212857
景洪锦都大酒店,西双版纳及滇南 21.99588 100.79908
腊普茸阁 27.593007 99.413613
九江石钟山,江西 29.744536 116.222927
阿寿第一家黑山羊火锅,丽江 26.864853 100.226013
水井子 30.0539047619 101.963952381
金花扎染 25.692905 100.161361167
喀斯特地貌奇观石林,昆明及滇中 24.817101 103.329002
随善园·1860 25.909522 100.193747
芒康-左贡-邦达,西藏 29.679909 98.593117
甘孜县,四川西部 30.0495 101.961998
昆明市,昆明及滇中 25.037701 102.722
爱是火锅 31.9170912847 109.798742056
顺城广场 25.035807 102.708445
香格里拉开往稻城的路上 28.8994653916 100.02730671
折多山,四川西部 30.11385 101.797043
深圳东站 28.4877383333 98.91503
嵩山少林寺,郑州 34.513789 112.958067
大理洱海自行车环骑第二天,大理 25.718792 100.193683
邦腊掌温泉养生度假区 24.652226 98.656874
丽江火车站,丽江 26.876801 100.230003
金苹果 28.195008849 113.017210896
厦门高崎国际机场 24.4708333333 118.107833333
末代土司王妃府,丽江 27.719839 100.870561
北门双狮路 25.704855 100.155838833
文殊院,成都 30.674915 104.072088
海南五指山,海南 18.775147 109.516925
昆明擎天新悦酒店 24.955961 102.745886
丽江一一泸沽湖 27.6851916667 100.762893333
马赛守护圣母教堂,普罗旺斯 43.284256 5.371263
泸沽湖里格岛,丽江 27.7274 100.758003
观海酒店楼顶 23.1561666667 102.745833333
水云驿栈,大理 25.689495 100.1604
版纳告庄,西双版纳及滇南 22.009308 100.816233
新华民族村,大理 26.628044 100.176715
安宁温泉,昆明及滇中 24.960827 102.451195
白马雪山,香格里拉及滇藏线 28.3337 99.078903
瑞丽国门,西双版纳及滇南 24.0128 97.851898
丽江龙继斑鱼庄 26.88492 100.228347
和顺和睦居客栈 25.012511 98.463005
麗江,丽江 26.875538 100.234869
大理到丽江的路上 26.1859708766 100.019052729
大理古城人民路 25.693399 100.162621
万和酒店 25.6921116667 100.156927833
多克拉垭口 28.26917 98.711503
腾冲，饭店,怒江-腾冲及滇西 25.020599 98.489998
德钦县飞来寺,香格里拉及滇藏线 28.444099 98.8825
光大国际大酒店,成都 30.652006 104.041313
靖州县 26.58088 109.678505
尼赛情人树度假屋 27.7378166667 100.757971667
梯田徒步,红河-文山及滇东南 23.103399 102.745003
西昌尔舞山,四川 27.894501 102.264
贵阳龙洞堡 26.54835 106.798216667
巴塘县,四川西部 30.0047 99.110703
北极村,漠河 53.486317 122.3377
三股水（千水寨),丽江 26.901413 100.037949
塔布隆寺,暹粒 13.434621 103.889122
丽江机场 26.6695694444 100.245994444
山瑶酒吧 27.8129975 99.7049108333
南山文化旅游区,三亚 18.292928 109.186538
漫湾大酒店,大理 25.594442 100.238701
泸沽湖女神湾,丽江 27.701317 100.80768
雪乡,哈尔滨 44.529972 128.855133
丽江，束河,丽江 26.9151 100.207001
东郊记忆,成都 30.668935 104.122731
班布酒吧，丽江 26.8813333333 100.232666667
和顺滇西抗日纪念馆,怒江-腾冲及滇西 25.0091 98.454597
环洱海 25.8172010379 100.217351346
束河阳光客栈,丽江 26.921281 100.203128
丽江布依人家客栈 26.873628 100.240178
大理鸡足山美丽的日出,大理 25.942499 100.398003
迪庆香格里拉机场 27.79693 99.6808083333
粗茶淡饭,丽江 26.922354 100.204956
大水车纳西餐厅 26.8798 100.2329
一米阳光,丽江 26.875538 100.234869
拉乌山,昌都 29.707736 98.535519
小街 24.153681 102.481588
大研古城,丽江 26.875538 100.234869
菩提寺,西双版纳及滇南 24.437416 98.586184
野象谷,西双版纳及滇南 22.1681 100.862
X-泸沽湖镇,丽江 27.724701 100.855003
从容,丽江古城,丽江 26.875538 100.234869
大慈恩寺,西安 34.217899 108.963997
西安火车站,西安 34.277015 108.960695
香格里拉.普达措国家公园,香格里拉及滇藏线 27.8022 99.906197
上海交通大学,上海 31.199734 121.429564
磨丁口岸,西双版纳及滇南 21.235818 101.718696
束河午餐 26.9241069445 100.205411111
尹氏宗祠 25.0111361167 98.4525966667
城南故事 25.6877136111 100.164237972
大理海东方,大理 25.718792 100.193683
春夏秋冬客栈 25.6955571176 100.158550264
清晨雨中丽江,丽江 26.876801 100.230003
大理,大理 25.606501 100.267998
缘定大理 25.6884444445 100.165944444
古南门客栈,云南 26.866737 100.232269
大理-丽江火车 26.8141472222 100.250572222
长春,吉林 43.817085 125.32354
丽江白房子国际青年旅舍 26.9034453704 100.231349259
阿里,阿里 32.501034 80.105652
虎丘,苏州 31.335952 120.580248
官房大酒店,云南 25.482075 103.793903
业拉山,林芝 29.837009 93.716007
徐霞客广场 25.012981 104.92267
飞沙堰,四川 30.998442 103.612445
进藏第一村 27.6340631095 99.7529975585
菁口,红河-文山及滇东南 23.116207 102.745618
云南昆明动物园,昆明及滇中 25.053279 102.709153
法邑基督圣恩大教堂,红河-文山及滇东南 24.408501 103.443001
麻栗坡,红河-文山及滇东南 23.152164 104.691649
维西县,香格里拉及滇藏线 27.1772 99.287201
雨崩冰湖,香格里拉及滇藏线 28.40986 98.776077
甘海子牧场,丽江 27.103908 100.261375
南屏街夜市,昆明及滇中 25.0369 102.711998
剑桥大学,牛津与剑桥 52.193483 0.127992
长岛,山东 37.917385 120.740845
哈尔滨防洪纪念塔,哈尔滨 45.780634 126.617187
丽江香格里拉两日游,丽江 26.876801 100.230003
浦口火车站,南京 32.096128 118.721464
自在伽蓝野奢度假客栈 27.6711991667 100.813083333
中缅边境公园,西双版纳及滇南 21.560828 101.145629
哐铛哐铛的火车上 34.2759966667 108.956086667
沿途风景 25.8531439748 100.136998668
纳木措 27.884163 99.649375
老凯俚酸汤鱼 26.5839166666 106.711166667
蓝梯田,红河-文山及滇东南 23.124416 102.794926
甲蕃古城,四川 33.241199 103.745003
大理·风的记忆客栈 25.6998416667 100.171092273
罗平到普者黑途中,昆明及滇中 24.8846 104.308998
大理秀泽苑客栈,云南 25.606504 100.267632
昆明九乡,昆明及滇中 25.068399 103.384003
云安会都酒店,昆明及滇中 25.023769 102.643318
德欽觀景天堂大酒店 28.44267 98.8768916667
香格里拉,尼西,香格里拉及滇藏线 27.8297 99.700996
世纪金源大饭店,北京 39.953182 116.280411
惠鲜食店—早饭 25.6957166667 100.159911167
NANPING步行街 29.0023234447 105.671923869
松云壹号度假客栈,丽江 26.923895 100.20022
姜嫂私房菜 25.0122777778 98.4575555556
彩玉岩 28.0831166667 98.5747527778
丁丁饵丝 25.005093 102.680639
卓玛峡谷,那曲 31.476198 92.051239
神瀑,香格里拉及滇藏线 28.3972 98.790199
香格里拉虎跳峡 29.596132 106.501442
金塔丽江,丽江 26.876801 100.230003
北京西站,北京 39.895559 116.321145
88Cafe,大理 25.692915 100.159281
苏州街,北京 39.975638 116.30627
屋顶上的瓦猫小栈,丽江 26.868641 100.237328
涑河古镇 26.9212183422 100.201779187
昆明洲际酒店 24.982105 102.654045
告庄西双景 22.0121666667 100.8185
沙溪的客栈和庭院,大理 26.316601 99.851601
楚雄客运东站,云南 25.038262 101.561975
双廊的晚霞 25.9185833334 100.192291667
石卡雪山、普达措国家公园,香格里拉及滇藏线 27.8022 99.906197
青岛机场 36.8203901616 121.264276161
双江县 23.483945 99.824484
昆明驼峰国际青年旅舍 25.033168 102.710377
攀枝花,四川 26.5823 101.719002
大研古城 26.8784666672 100.232366672
西海镇,青海湖及周边 36.957535 100.903013
若尔盖花湖,四川 33.948563 102.845139
成都汽车站 30.6448782994 104.057443298
益恒饭店,大理 25.698595 100.168836
昆明安宁温泉,昆明及滇中 24.960827 102.451195
花鸟市场,昆明及滇中 25.040333 102.7065
滕王阁,江西 28.680284 115.881693
香格里拉-德钦公路,香格里拉及滇藏线 27.8297 99.700996
建水过桥城,昆明及滇中 25.097449 102.732578
丁青县,昌都 31.412405 95.595764
汉口火车站 30.625834 114.265503
长江第一湾观景台,丽江 26.8682 99.962097
昆明民族文化村 24.9688472238 102.662773612
转经筒，香格里拉,香格里拉及滇藏线 27.8297 99.700996
独克宗古城&龟山公园大转经筒,香格里拉及滇藏线 27.811186 99.706574
会泽古城,红河-文山及滇东南 26.417947 103.297361
昆明云上四季酒店鼓楼店,云南 25.050144 102.719056
红万村 24.3920625001 103.270563333
丽江—束河古城,丽江 26.9151 100.207001
白水河-蓝月谷,丽江 27.125834 100.244685
云南大理古镇城墙,大理 25.6891 100.162003
拜拜 25.0918169444 102.928606944
洱海•双廊,大理 25.718792 100.193683
虎跳峡,丽江 27.172618 100.098729
泸沽湖第三天自行车环湖,丽江 27.727922 100.747684
香格里拉碧古天池,香格里拉及滇藏线 27.8297 99.700996
丽江凹熹 26.8716944445 100.240666667
青花瓷客栈,丽江 26.871334 100.236769
昆明星耀酒店 24.949468 102.766901
十里画廊 26.940272 106.966133
摩梭家访,丽江 27.727922 100.747684
日出 25.7888888889 100.143611111
黑龙潭,昆明及滇中 25.138253 102.747817
元阳,红河-文山及滇东南 23.221313 102.835078
古城美食 26.8751666667 100.231944444
蒋公祠,大理 25.6891 100.162003
墨江 23.522075 101.715937
厦门高崎机场,厦门 24.539228 118.134366
西双版纳嘎洒国际机场 21.971233 100.767281
罗一手 30.679313 104.008567
麗江—大理,大理 25.606501 100.267998
丽江-南宁 25.7565952637 102.276413407
庐山 29.581 115.9315
青城后山,四川 30.919309 103.494116
香格里拉普达措国家公园,香格里拉及滇藏线 27.8022 99.906197
牧云轩湖景房 27.7309500003 100.750550001
南宁机场 26.8957 100.125336167
海口骑楼老街,海口 20.044198 110.342065
徐州机场 34.0551305 117.554961667
尼塞，泸沽湖,丽江 27.728098 100.758024
拉市海-茶马古道-束河古城,丽江 26.9151 100.207001
丽江，机场,丽江 26.666684 100.248141
昆明龙王庙,昆明及滇中 25.037701 102.722
牛倮普阿者科村,红河-文山及滇东南 23.10062 102.764233
琴台路,成都 30.660595 104.046152
北回归线公园，墨江 23.4342972562 101.683352501
大理站 25.588951 100.247521
丽江，观音峡,丽江 26.761787 100.268916
宜昌,宜昌 30.691999 111.286003
海防,河内 20.861361 106.679802
五连发夹弯,丽江 27.057482 100.576054
昆明-东西寺塔,昆明及滇中 25.028989 102.711983
